bundesland;partei;listenplatz;nachname;vorname;beruf;geburtsjahr;wahlkreis_name;wahlkreis_nummer;Gender
Sachsen;Die PARTEI;13;Demandt;Philippe;tiermedizinischer Fachangestellter;1991;;;male
Sachsen;Die PARTEI;14;Bergmann;Stefan;Geselle;1983;;;male
Sachsen;Die PARTEI;15;Gaube;Erik;Berufstrainer Sport;1991;;;male
Sachsen;Die PARTEI;16;Gutjahr;Karsten;Mathematiker;1980;;;male
Sachsen;Die PARTEI;17;Engel;Désirée;Logopädin;1985;Zwickau;164;female
Sachsen;Die PARTEI;18;Groß;Joseph Matthias;Schüler;2005;;;male
Sachsen;Die PARTEI;19;Fritzsche;Laura;Physiotherapeutin;1986;;;female
Sachsen;Die PARTEI;20;Fischer;Simon Luca;Elektrotechniker Energie- und Gebäudetechnik;2004;;;male
Sachsen;Die PARTEI;21;Waltinger;Andreas;Ingenieur;1974;;;male
Sachsen;Die PARTEI;22;Lippold;Marco;Fahrer;1973;;;male
Sachsen;Die PARTEI;23;Thiele;Immo;Verkehrsfachwirt;1966;;;male
Sachsen;PIRATEN;1;Giermann;Anne;Redakteurin, Geschichtswissenschaftlerin;1991;;;female
Sachsen;PIRATEN;2;Kluge;Johanna;Schülerin;2005;;;female
Sachsen;PIRATEN;3;Bernhardt;Linda;Freiwilligendienstleistende;2006;;;female
Sachsen;PIRATEN;4;Stolzenberger;Tigo;Student;2003;;;male
Sachsen;PIRATEN;5;Jürgensen;Momme;Softwareentwickler;2002;;;male
Sachsen;PIRATEN;6;Lehmitz;Tim;Student;2004;;;male
Sachsen;PIRATEN;7;Henselin;Marcel;Softwareentwickler;1975;;;male
Sachsen;PIRATEN;8;Dr. Schulte-Wissermann;Martin;Physiker;1971;;;male
Sachsen;PIRATEN;9;Herpertz;Anne;Politikwissenschaftlerin;1998;;;female
Sachsen;PIRATEN;10;Kossick;Jan;Kulturmanager, Künstler, Informatiker;1984;;;male
Sachsen;Volt;1;Alex;Sina;Gymnasiallehrerin;1988;Dresden II – Bautzen II;159;female
Sachsen;Volt;2;Arndt;Sebastian;Informatiker;1995;;;male
Sachsen;Volt;3;Widemann;Mechthild;Übersetzerin;1986;;;female
Sachsen;Volt;4;Schulz;Thomas;selbständig;1971;;;male
Sachsen;Volt;5;Stascheit;Manuela;Projektmanagerin;1988;;;female
Sachsen;Volt;6;Koch;Terence;Schüler;2006;Dresden I;158;male
Sachsen;Volt;7;Dr. Köhler;Anke;Physikerin;1968;;;female
Sachsen;Volt;8;Pötter;Fritz;Ingenieur;1993;;;male
Sachsen;Volt;9;Renger;Kenny;Ingenieur;1990;;;male
Sachsen;Volt;10;Eberlein;Mathias;mathematisch-techn. Softwareentwickler;1981;;;male
Sachsen;Volt;11;Schellenberger;Kevin;Student;2005;;;male
Sachsen;Volt;12;Wojtyschak;Daniel;Angestellter;1985;;;male
Sachsen;PdH;1;Schmidt;Fabian;IT-Berater;1989;;;male
Sachsen;PdH;2;Clausnitzer;Eric Nils;Softwareentwickler;1991;Chemnitz;161;male
Sachsen;PdH;3;Liebenow;Maurice;Arbeiter;2000;;;male
Sachsen;PdH;4;Hennig;Niklas;Student;1999;;;male
Sachsen;PdH;5;Dr. Wolfsteller;Andreas;Physiker;1981;;;male
Sachsen;MLPD;1;Weidemann;Jörg;Krankenpfleger;1968;Leipzig I;151;male
Sachsen;MLPD;2;Kolkmann-Lutz;Dagmar Marie;Rentnerin;1953;Zwickau;164;female
Sachsen;MLPD;3;Ebert;Andrea;Rentnerin;1957;Dresden II – Bautzen II;159;female
Sachsen;MLPD;4;Gäbel;Philipp;Lehrer;1987;;;male
Sachsen;MLPD;5;Kimmerle;Gudrun;Heilerziehungshelferin;1956;;;female
Sachsen;MLPD;6;Slave;Günter Paul;Schlosser;1955;;;male
Sachsen;BÜNDNIS DEUTSCHLAND;1;Große;Steffen;leitender Angestellter;1967;Dresden II – Bautzen II;159;male
Sachsen;BÜNDNIS DEUTSCHLAND;2;Zschoke;Nils Dirk;Bürgermeister;1966;Meißen;154;male
Sachsen;BÜNDNIS DEUTSCHLAND;3;Anton;Frank;selbst. Personal- und Unternehmensberater;1961;Dresden I;158;male
Sachsen;BÜNDNIS DEUTSCHLAND;4;Heinrich;Susan;Fremdsprachensekretärin;1981;Zwickau;164;female
Sachsen;BÜNDNIS DEUTSCHLAND;5;Goebel;Thomas;Malermeister;1971;Chemnitz;161;male
Sachsen;BÜNDNIS DEUTSCHLAND;6;Elicker;Achim;Bauunternehmer;1954;;;male
Sachsen;BÜNDNIS DEUTSCHLAND;7;Scharsich;Mike;Dipl.-Ingenieur;1972;Nordsachsen;150;male
Sachsen;BÜNDNIS DEUTSCHLAND;8;Reepen;Klaus;Polizeibeamter;1972;Görlitz;156;male
Sachsen;BÜNDNIS DEUTSCHLAND;9;Lehmann;Maik Harald;Elektromaschinenbaumeister;1968;Bautzen I;155;male
Sachsen;BSW;1;Dr. Machill;Marcel;Universitätsprofessor;1968;;;male
Sachsen;BSW;2;Siebert;Frank;Industriemechaniker;1973;;;male
Sachsen;BSW;3;Thamm;Thomas;Unternehmer, Betriebswirt;1970;;;male
Sachsen;BSW;4;Kunze;Anja;Volljuristin;1977;;;female
Sachsen;BSW;5;Kachel;Thomas;Lehrer;1970;;;male
Sachsen;BSW;6;Dr. Uhlig;Andreas;Mathematiker;1954;;;male
Sachsen;BSW;7;Bernhardt;Sebastian;Steuerfachangestellter;1986;;;male
Sachsen;BSW;8;Schmitt;Stefan;Volkswirt;1986;;;male
Sachsen;BSW;9;von Mildisch;Erwin;Angestellter;2005;;;male
Sachsen;BSW;10;Jung;Matthias;Dipl.-Wirtschaftsingenieur Bauwesen;1979;;;male
Sachsen;BSW;11;Buhler;Maria-Isabel;Dipl.-Biologin;1976;;;female
Sachsen;BSW;12;Jachmann;Martin;Kfz-Mechaniker;1977;;;male
Sachsen;BSW;13;Fischer;Sven;Sozialversicherungsfachangestellter;1975;;;male
Sachsen;BSW;14;Jecht;Sascha;Architekt;1987;Leipzig I;151;male
Schleswig-Holstein;SPD;1;Losse-Müller;Thomas;Oppositionsführer;1973;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;SPD;2;Midyatli;Serpil;MdL, Landesvorsitzende;1975;Kiel;5;female
Schleswig-Holstein;SPD;3;Klüssendorf;Tim;MdB, Volks- und Betriebswirt;1991;Lübeck;11;male
Schleswig-Holstein;SPD;4;Dr. Scheer;Nina;Juristin, Politikwissenschaftlerin, Musikerin;1971;Herzogtum Lauenburg – Stormarn-Süd;10;female
Schleswig-Holstein;SPD;5;Dr. Stegner;Ralf Alexander;MdB, Politikwissenschaftler;1959;Pinneberg;7;male
Schleswig-Holstein;SPD;6;Hagedorn;Bettina;Goldschmiedin;1955;Ostholstein – Stormarn-Nord;9;female
Schleswig-Holstein;SPD;7;Reichardt;Truels;Sozialpädagoge, Sozialarbeiter;1994;Nordfriesland – Dithmarschen Nord;2;male
Schleswig-Holstein;SPD;8;Schubert;Christina Marie;Lehrerin, Erziehungswissenschaftlerin;1990;Kiel;5;female
Schleswig-Holstein;SPD;9;Dr. Klinck;Kristian;MdB, Studienrat;1979;Plön – Neumünster;6;male
Schleswig-Holstein;SPD;10;Selbert;Johanna Helene;Juristin;1991;Flensburg – Schleswig;1;female
Schleswig-Holstein;SPD;11;Wilsberg;Felix;Bankkaufmann, Hotelfachmann;1992;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;SPD;12;Canli;Canan Gevher;Bankfachwirtin;1976;;;female
Schleswig-Holstein;SPD;13;Bergt;Bengt Axel;MdB, techn. Redakteur, Übersetzer;1982;Segeberg – Stormarn-Mitte;8;male
Schleswig-Holstein;SPD;14;Fedrowitz;Katrin;Bürovorsteherin im RA- und Notarfach;1973;;;female
Schleswig-Holstein;SPD;15;Thießen;Hauke Christian;Studienrat;1984;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;SPD;16;Ahmad;Cira Awat;Studentin;1999;;;female
Schleswig-Holstein;CDU;1;Dr. Wadephul;Johann David Walter Rudolf;MdB, Rechtsanwalt;1963;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;CDU;2;Nicolaisen;Petra;MdB, Industriekauffrau;1965;Flensburg – Schleswig;1;female
Schleswig-Holstein;CDU;3;Helfrich;Mark;Mitglied des Deutschen Bundestages;1978;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;CDU;4;Bernstein;Melanie;MdB, Kulturwissenschaftlerin;1976;Segeberg – Stormarn-Mitte;8;female
Schleswig-Holstein;CDU;5;Bodin;Leif Erik;Jurist;1996;Nordfriesland – Dithmarschen Nord;2;male
Schleswig-Holstein;CDU;6;Drewes;Magdalena Wanda;Immobilienfachwirtin;1974;Kiel;5;female
Schleswig-Holstein;CDU;7;Schmidt;Sebastian;Bankkaufmann, staatl. gepr. Betriebswirt;1993;Ostholstein – Stormarn-Nord;9;male
Schleswig-Holstein;CDU;8;Carstensen;Sandra;Juristin;1971;Plön – Neumünster;6;female
Schleswig-Holstein;CDU;9;Kölbl;Daniel;Bankkaufmann, Abteilungsdirektor;1993;Pinneberg;7;male
Schleswig-Holstein;CDU;10;Dr. Steiner;Dagmar;Fachärztin, Unternehmensberaterin im Gesundheitswesen;1964;;;female
Schleswig-Holstein;CDU;11;Schmidt;Henri;Dipl.-Kaufmann, Geschäftsführer IT;1983;Herzogtum Lauenburg – Stormarn-Süd;10;male
Schleswig-Holstein;CDU;12;Uplegger;Anna;Offizieranwärterin bei der Marine;2004;;;female
Schleswig-Holstein;CDU;13;Lötsch;Nils Christopher;Architekt;1968;Lübeck;11;male
Schleswig-Holstein;CDU;14;Teetz;Friederike Eleonor;Kunsthistorikerin;1980;;;female
Schleswig-Holstein;CDU;15;Beck;Lukas;Polizeibeamter;1993;;;male
Schleswig-Holstein;CDU;16;von Mandel;Gina-Marie;Erzieherin;1999;;;female
Schleswig-Holstein;CDU;17;Klömmer;Thomas;selbständig, Geschäftsführer, Bürgermeister;1982;;;male
Schleswig-Holstein;CDU;18;Thiesen;Julia;Volljuristin;1993;;;female
Schleswig-Holstein;CDU;19;Schumann;Henning;Stadtpräsident, Geschäftsführer, Stiftungsvorstand;1969;;;male
Schleswig-Holstein;CDU;20;Müller-Weigel;Juliane;Vertriebsingenieurin Maschinenbau;1989;;;female
Schleswig-Holstein;CDU;21;Rahe;Christian;Landwirt und Unternehmer;1984;;;male
Schleswig-Holstein;CDU;22;Mues;Sabine;Dipl.-Ing. Agrar, leitende Angestellte;1964;;;female
Schleswig-Holstein;CDU;23;Bohnhoff;Timo;Geschäftsleiter in der Medizintechnik;1990;;;male
Schleswig-Holstein;CDU;24;Dierks;Telse;Steuerfachwirtin;1987;;;female
Schleswig-Holstein;CDU;25;Gjoka;Kole;selbständig;1970;;;male
Schleswig-Holstein;CDU;26;Puschaddel-Freitag;Melanie;Beamtin, Dipl.-Finanzwirtin;1974;;;female
Schleswig-Holstein;CDU;27;Feddersen;Volker;Landwirtschaftsmeister;1962;;;male
Schleswig-Holstein;CDU;28;Szymura;Jana Sophie;Bankkauffrau, Digitalmarketing;1993;;;female
Schleswig-Holstein;CDU;29;Dr. Bornholdt;Karsten Wilhelm Walter;Rechtsanwalt;1970;;;male
Schleswig-Holstein;CDU;30;Pfeiffer;Antje Anett Angela;Head of Financial Controlling;1986;;;female
Schleswig-Holstein;CDU;31;Langbehn;Rüdiger Skule;Pensionär;1954;;;male
Schleswig-Holstein;CDU;32;Dr. Rönnau;Stefanie;Politikberaterin der Geschäftsführung;1970;;;female
Schleswig-Holstein;CDU;33;Henningsen;Hans-Walter;Landmaschinenmechaniker-Meister;1958;;;male
Schleswig-Holstein;CDU;34;Biebow;Henrike Gabriele;Verwaltungsökonomin (B. A.);1989;;;female
Schleswig-Holstein;CDU;35;Lamp;Jürgen;pensionierter Polizeihauptkommissar;1955;;;male
Schleswig-Holstein;CDU;36;Brunke;Daniela;Bankkauffrau;1978;;;female
Schleswig-Holstein;CDU;37;Bergstein;Nanny Johanna;Unternehmerin;1987;;;female
Schleswig-Holstein;GRÜNE;1;Amtsberg;Luise;Mitglied des Deutschen Bundestages;1984;Kiel;5;female
Schleswig-Holstein;GRÜNE;2;Habeck;Robert;Politiker;1969;Flensburg – Schleswig;1;male
Schleswig-Holstein;GRÜNE;3;Loop;Denise;staatl. anerkannte Sozialarbeiterin;1994;Nordfriesland – Dithmarschen Nord;2;female
Schleswig-Holstein;GRÜNE;4;Dr. von Notz;Konstantin;Volljurist;1971;Herzogtum Lauenburg – Stormarn-Süd;10;male
Schleswig-Holstein;GRÜNE;5;Vriesema;Mayra Tjorven;Masterstudentin der internat. Politik und des internat. Rechts;1999;;;female
Schleswig-Holstein;GRÜNE;6;Hönel;Bruno;Psychologe (M. Sc.);1996;Lübeck;11;male
Schleswig-Holstein;GRÜNE;7;Michel-Weichenthal;Juliane;Leitung Nachhaltigkeit und Klimaschutz;1988;Plön – Neumünster;6;female
Schleswig-Holstein;GRÜNE;8;Dr. Yilmaz;Samet;Beamter;1981;;;male
Schleswig-Holstein;GRÜNE;9;Dr. Clausen;Conny;Mathematikerin;1980;;;female
Schleswig-Holstein;GRÜNE;10;Unger;Lukas Jacob;Sport- und Medienmanager;2002;;;male
Schleswig-Holstein;GRÜNE;11;Granzin;Annette;Lehrerin;1975;Ostholstein – Stormarn-Nord;9;female
Schleswig-Holstein;GRÜNE;12;Dr. Faller;Fabian Arthur Friedrich;Bereichsleiter Energiewirtschaft;1984;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;GRÜNE;13;Hahn;Ann Christin;Unternehmerin;1980;Pinneberg;7;female
Schleswig-Holstein;GRÜNE;14;Osbahr;Fabian;Gemeinschaftsschullehrer;1983;;;male
Schleswig-Holstein;GRÜNE;15;Wegener;Monika Marianne;Sozialpädagogin i. R.;1956;Rendsburg-Eckernförde;4;female
Schleswig-Holstein;GRÜNE;16;Wlodarczyk;Robert;Talentmanager;2002;;;male
Schleswig-Holstein;GRÜNE;17;Dr. Mai;Nadine;Kunsthistorikerin;1983;;;female
Schleswig-Holstein;GRÜNE;18;Renner;Ocean;Auszubildende*r Maßschneider*in und Modedesign;2003;;;diverse
Schleswig-Holstein;GRÜNE;19;Lohmann;Susanne Britta;Kommunikationselektronikerin;1972;;;female
Schleswig-Holstein;GRÜNE;20;Driller-Brunkhorst;Ulrike Bernhardine;Lehrerin;1956;;;female
Schleswig-Holstein;GRÜNE;21;Pott;Sophia Marie;Studentin;2004;;;female
Schleswig-Holstein;GRÜNE;22;Fischer;Frank Christoph;Leitung Hausnotruf;1984;;;male
Schleswig-Holstein;GRÜNE;23;Dorandt;Julia;Organisationsentwicklerin;1978;Segeberg – Stormarn-Mitte;8;female
Schleswig-Holstein;GRÜNE;24;Schlotfeldt;Vincent Domenik;Geomatiker;2001;;;male
Schleswig-Holstein;GRÜNE;25;Leidt;Kerstin;Volljuristin;1970;;;female
Schleswig-Holstein;FDP;1;Kubicki;Wolfgang Joachim;Rechtsanwalt;1952;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;FDP;2;Jensen-Bornhöft;Gyde;Politikwissenschaftlerin;1989;Nordfriesland – Dithmarschen Nord;2;female
Schleswig-Holstein;FDP;3;Mordhorst;Maximilian;Mitglied des Deutschen Bundestages;1996;Kiel;5;male
Schleswig-Holstein;FDP;4;Grundmann;Nora;Schulleiterin;1993;Segeberg – Stormarn-Mitte;8;female
Schleswig-Holstein;FDP;5;Rösch;Philipp;Dipl.-Kaufmann (FH);1978;Pinneberg;7;male
Schleswig-Holstein;FDP;6;Basler;Johannes-Konstantin;Student;1999;Herzogtum Lauenburg – Stormarn-Süd;10;male
Schleswig-Holstein;FDP;7;Maack;Tobias;Dipl.-Kaufmann;1967;Ostholstein – Stormarn-Nord;9;male
Schleswig-Holstein;FDP;8;Wamser;Michael;techn. Betriebswirt;1961;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;FDP;9;Dr. Zidorn;Christian;Universitätsprofessor;1968;Plön – Neumünster;6;male
Schleswig-Holstein;FDP;10;Schörck;Robert Paul Günter;wissenschaftl. Mitarbeiter;1997;Lübeck;11;male
Schleswig-Holstein;AfD;1;Kleinschmidt;Kurt Klaus;Berufssoldat a. D.;1967;Nordfriesland – Dithmarschen Nord;2;male
Schleswig-Holstein;AfD;2;Bollmann;Gereon Martin;Richter a. D.;1953;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;AfD;3;Schnurrbusch;Ralf Volker;Journalist;1958;Ostholstein – Stormarn-Nord;9;male
Schleswig-Holstein;AfD;4;Przygodda;Kerstin;Angestellte, wissenschaftl. Mitarbeiterin;1962;Lübeck;11;female
Schleswig-Holstein;AfD;5;Wendorf;Sven;Verwaltungsfachangestellter;1972;Segeberg – Stormarn-Mitte;8;male
Schleswig-Holstein;AfD;6;Giersch;Alexis Leonard;Dipl.-Ingenieur (FH);1963;;;male
Schleswig-Holstein;AfD;7;Voß;Fabian;Angestellter;1995;;;male
Schleswig-Holstein;Die Linke;1;Beutin;Lorenz Gösta;Historiker;1978;Flensburg – Schleswig;1;male
Schleswig-Holstein;Die Linke;2;Mazzi;Tamara Ursula Katharina;Lehrerin, Beamtin;1992;Kiel;5;female
Schleswig-Holstein;Die Linke;3;Wiegand;Marlies;wissenschaftl. Mitarbeiterin;1991;;;female
Schleswig-Holstein;Die Linke;4;Frey;Finn Luca;Student;2001;;;male
Schleswig-Holstein;Die Linke;5;Szygula;Bianca;kaufm. Angestellte;1973;;;female
Schleswig-Holstein;Die Linke;6;Bornkessel;Marc-André Thore;Sanitäter;1970;Herzogtum Lauenburg – Stormarn-Süd;10;male
Schleswig-Holstein;Die Linke;7;Arnold;Melanie;Erwerbsminderungsrentnerin;1989;;;female
Schleswig-Holstein;Die Linke;8;Hintz;Mark;Kaufmann;1969;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;SSW;1;Seidler;Stefan;Mitglied des Deutschen Bundestages;1979;Flensburg – Schleswig;1;male
Schleswig-Holstein;SSW;2;Roßberg;Maylis;Studentin;2000;Rendsburg-Eckernförde;4;female
Schleswig-Holstein;SSW;3;Knöfler;Lukas;freier Journalist;1987;Nordfriesland – Dithmarschen Nord;2;male
Schleswig-Holstein;SSW;4;Quäck;Sarina Magdalena;Sachbearbeiterin;1985;;;female
Schleswig-Holstein;SSW;5;Wippich;Svend;Finanzanlagenvermittler, selbständig;1967;;;male
Schleswig-Holstein;SSW;6;Wanger;Svea;Dipl.-Pädagogin (Erziehungswissenschaftlerin);1981;;;female
Schleswig-Holstein;SSW;7;Lausten;Mads;Fraktionsgeschäftsführer;1998;;;male
Schleswig-Holstein;SSW;8;Rachenpöhler;Lilli Marie;Studentin;2003;;;female
Schleswig-Holstein;SSW;9;Franck;Poul Sören;Einzelhandelskaufmann;1998;;;male
Schleswig-Holstein;SSW;10;Christiansen;Helen Ghun;Projektmanagerin;1991;;;female
Schleswig-Holstein;SSW;11;Falke;Thorsten Jasper Ingo;Rentner;1956;Pinneberg;7;male
Schleswig-Holstein;SSW;12;Flügge-Munstermann;Anne-Sophie;politische Referentin;1989;;;female
Schleswig-Holstein;SSW;13;Bohk;Philipp;Kreisgeschäftsführer;1985;;;male
Schleswig-Holstein;SSW;14;Hahn;Marie-Katrine;Interior Designerin;1982;;;female
Schleswig-Holstein;SSW;15;Teebken;Simon;Finanzberater;1982;;;male
Schleswig-Holstein;SSW;16;Ohlsen;Manuel;Sachverständiger Bauleistungen;1971;;;male
Schleswig-Holstein;SSW;17;Wagner;Eugen;Ingenieur;1988;;;male
Schleswig-Holstein;Die PARTEI;1;Reimers;Niels;Sozialarbeiter;1978;;;male
Schleswig-Holstein;Die PARTEI;2;Käding;Jana;Laborantin;1989;;;female
Schleswig-Holstein;Die PARTEI;3;Richter;Alexandra;Regierungshauptsekretärin;1974;;;female
Schleswig-Holstein;Die PARTEI;4;Schröter;Ove Joachim;Mitarbeiter im Verkauf;1967;Kiel;5;male
Schleswig-Holstein;Die PARTEI;5;Schreiber;Beate;Beamtin;1979;;;female
Schleswig-Holstein;Die PARTEI;6;Köhler;Nils-Henrik;Regierungsinspektoranwärter;1991;;;male
Schleswig-Holstein;Die PARTEI;7;Strang;Laura;Studentin;1994;;;female
Schleswig-Holstein;Die PARTEI;8;Böhmig;Dada;erwerbslos;1992;;;female
Schleswig-Holstein;Die PARTEI;9;Suwito;Heike;Sozialpädagogin;1983;;;female
Schleswig-Holstein;Die PARTEI;10;Rakow;Nicole;Studentin;1984;;;female
Schleswig-Holstein;Die PARTEI;11;Krüger;Mirco;Projektleiter;1991;;;male
Schleswig-Holstein;Die PARTEI;12;Richter;Markus;Zimmerer;1979;;;male
Schleswig-Holstein;Die PARTEI;13;Saul;Nils-Hermann;Versicherungskaufmann;1980;;;male
Schleswig-Holstein;Die PARTEI;14;Wrobel;Florian;Geschäftsführer;1992;;;male
Schleswig-Holstein;Die PARTEI;15;Bichmann;Finn;Student;1997;;;male
Schleswig-Holstein;Die PARTEI;16;Bornholdt;Torge;IT-Systemadministrator;1994;;;male
Schleswig-Holstein;Die PARTEI;17;Schönfelder;Arne;Gebäudeverwalter Strafjustiz Hamburg;1970;;;male
Schleswig-Holstein;Die PARTEI;18;Jahnke-Sauer;Christian;Maurer;1979;;;male
Schleswig-Holstein;Die PARTEI;19;Petersen;Simone;Rentnerin;1976;;;female
Schleswig-Holstein;Die PARTEI;20;Rausch;Tizian Tobias;Elektroniker;2002;;;male
Schleswig-Holstein;Die PARTEI;21;Lübbert;Maike;Rentnerin;1961;;;female
Schleswig-Holstein;Die PARTEI;22;Katzmann;Patrick;Bauingenieur;1974;;;male
Schleswig-Holstein;Die PARTEI;23;Wischmann;Hans Christoph;Angestellter;1982;;;male
Schleswig-Holstein;Die PARTEI;24;Wemhöner;Jens;Assistent Behindertenpflege;1994;;;male
Schleswig-Holstein;Die PARTEI;25;Weidler;Erik;arbeitslos, Künstler;1998;;;male
Schleswig-Holstein;Die PARTEI;26;Bertrang;Tom;Student;1989;;;male
Schleswig-Holstein;Freie Wähler;1;Thedens;Thomas;Immobilienfachwirt;1967;Segeberg – Stormarn-Mitte;8;male
Schleswig-Holstein;Freie Wähler;2;Köster;Jens;Angestellter;1967;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;Freie Wähler;3;Runge;Christian;Medientechniker;1978;Herzogtum Lauenburg – Stormarn-Süd;10;male
Schleswig-Holstein;Freie Wähler;4;Andres;Nicole;rechtl. Betreuerin;1979;Rendsburg-Eckernförde;4;female
Schleswig-Holstein;Freie Wähler;5;Jöhnk;Arne Olaf;Berufssoldat;1978;Flensburg – Schleswig;1;male
Schleswig-Holstein;Freie Wähler;6;Gutzeit;David Frederic;Student;2001;Ostholstein – Stormarn-Nord;9;male
Schleswig-Holstein;Freie Wähler;7;Schwennicke;Henning;Notfallsanitäter;1976;Pinneberg;7;male
Schleswig-Holstein;Freie Wähler;8;Ising;Sebastian Kai;Projektmanagementfachmann;1980;Lübeck;11;male
Schleswig-Holstein;Freie Wähler;9;Böttcher;Jorg;selbst. Kaufmann;1958;Kiel;5;male
Schleswig-Holstein;Freie Wähler;10;Harrsen;Hans-Dieter;Landrat a. D.;1958;;;male
Schleswig-Holstein;Volt;1;Holzmann;Kim Christin;Teamleitung Finanzen im öffentlichen Dienst;1988;Kiel;5;female
Schleswig-Holstein;Volt;2;Schulz;Marco;User Experience Designer;1986;Steinburg – Dithmarschen Süd;3;male
Schleswig-Holstein;Volt;3;Ostertag;Kathrin Uta;Ingenieurin, Bereichsleiterin;1962;Lübeck;11;female
Schleswig-Holstein;Volt;4;Schweckendieck;Christian;Soldat;1976;Flensburg – Schleswig;1;male
Schleswig-Holstein;Volt;5;Scheuber;Kristina Silvia;Kommunikationsmanagerin;1988;Herzogtum Lauenburg – Stormarn-Süd;10;female
Schleswig-Holstein;Volt;6;Thurner;Christoph;Gesellschafter und Leiter Business Development;1966;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;Volt;7;Hurna;Scarlett Diana;Hausfrau;1977;Pinneberg;7;female
Schleswig-Holstein;Volt;8;Stegert;Jonas Julius;Student Betriebswirtschaftslehre;2004;;;male
Schleswig-Holstein;Volt;9;Dahlke;Helene Edwina;Pressesprecherin, Nachhaltigkeitsmanagerin;1985;;;female
Schleswig-Holstein;Volt;10;Dr. Tobias;Stefan;Volkswirt, Referatsleiter im Energiewendeministerium;1970;;;male
Schleswig-Holstein;Volt;11;Schultz;Eike Lukas;wissenschaftl. Assistent;1995;;;male
Schleswig-Holstein;Volt;12;Jensen;Fleming;Student, Lehrer;2001;Ostholstein – Stormarn-Nord;9;male
Schleswig-Holstein;MLPD;1;Meyer;Maria;Sozialpädagogin, Rentnerin;1954;;;female
Schleswig-Holstein;MLPD;2;Paulsen;Hans-Joachim;Arbeiter;1958;;;male
Schleswig-Holstein;MLPD;3;Zan Bi;Karin;Rentnerin;1958;;;female
Schleswig-Holstein;MLPD;4;Möller;Lüder Paul Wilhelm;Maschinenschlosser und Berufsschullehrer i. R.;1949;Lübeck;11;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;1;Andresen;Stefan Patrick;Geschäftsführer;1979;Flensburg – Schleswig;1;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;2;Livonius;Nicolai Georg;Rechtsanwalt;1959;;;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;3;Damerow;Erika Irene;Rentnerin;1960;;;female
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;4;Dr. Heller;Hermann Christoph;Unternehmensjurist;1960;;;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;5;Hansen;Kerstin Birgit;Tierärztin;1971;;;female
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;6;Schulz;Dieter Harald;Beamter;1968;Rendsburg-Eckernförde;4;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;7;Kirchner;Enno;Softwareentwickler;1987;Pinneberg;7;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;8;Schnoor;Patrick;Großhandelskaufmann;1984;Segeberg – Stormarn-Mitte;8;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;9;Frick;René;Polizeibeamter;1969;;;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;10;Bredlo;Lars-Thorben;Angestellter;1990;;;male
Schleswig-Holstein;BÜNDNIS DEUTSCHLAND;11;Hansen;Frank;Berufssoldat;1970;;;male
Schleswig-Holstein;BSW;1;Salami;Seyed Milad;Lehrer;1994;;;male
Schleswig-Holstein;BSW;2;Möller;Martina;Arbeitsvermittlerin;1973;;;female
Schleswig-Holstein;BSW;3;Dr. Schneider;Jan-Philip;Volljurist;1990;;;male
Schleswig-Holstein;BSW;4;Heppert;Ramona Constanze;Personaldisponentin;1983;;;female
Schleswig-Holstein;BSW;5;Ercan;Sahin;Restaurantfachmann;1986;;;male
Schleswig-Holstein;BSW;6;Radovici;Michael Adrian;Schulbegleiter;2001;;;male
Thüringen;AfD;1;Brandner;Stephan Günther;MdB, Industriekaufmann, Rechtsanwalt;1966;Gera – Greiz – Altenburger Land;193;male
Thüringen;AfD;2;Möller;Stefan;Rechtsanwalt;1975;Eisenach – Wartburgkreis – Unstrut-Hainich-Kreis;189;male
Thüringen;AfD;3;Braga;Torben;Politikwissenschaftler;1991;;;male
Thüringen;AfD;4;Leupold;Andreas;Regelschullehrer, Mag. theol.;1991;;;male
Thüringen;AfD;5;Teske;Robert;Büroleiter;1990;Suhl – Schmalkalden-Meiningen – Hildburghausen – Sonneberg;195;male
Thüringen;AfD;6;Drößler;Christopher;Polizeibeamter;1995;Eichsfeld – Nordhausen – Kyffhäuserkreis;188;male
